tipo_documento,num_documento,nombre,correo,tiposusuario_tipo
pasaporte,764,Juan,correo4@example.com,Empleado
CE,748,Alejandro,correo3@example.com,Recepcionista
CC,1543,Samuel,correo1@example.com,Administrador
CE,2873,Juan,correo5@example.com,Gerente
pasaporte,861,Ernesto,correo3@example.com,Gerente
CC,2906,Carlos,correo2@example.com,Empleado
CE,1289,Santiago,correo2@example.com,Recepcionista
CC,212,Carlos,correo3@example.com,Gerente
TI,2359,Ernesto,correo4@example.com,Gerente
CC,2952,Juan,correo1@example.com,Gerente
CE,1202,Jenny,correo2@example.com,Administrador
CC,2319,Juliana,correo3@example.com,Empleado
CE,2435,Ernesto,correo3@example.com,Empleado
pasaporte,1922,Juliana,correo4@example.com,Recepcionista
CC,1646,Santiago,correo3@example.com,Administrador
CE,1295,Carlos,correo4@example.com,Recepcionista
CC,837,Juanita,correo1@example.com,Administrador
pasaporte,875,Carlos,correo4@example.com,Empleado
CIF,1947,Alejandro,correo5@example.com,Empleado
CC,1964,Santiago,correo1@example.com,Administrador
TI,1006,Juanita,correo1@example.com,Gerente
TI,1317,Ernesto,correo5@example.com,Empleado
CC,282,Jenny,correo5@example.com,Gerente
CC,293,Jenny,correo2@example.com,Gerente
TI,2521,Jenny,correo4@example.com,Gerente
TI,365,Santiago,correo4@example.com,Gerente
pasaporte,2459,Carlos,correo1@example.com,Empleado
pasaporte,1995,Ernesto,correo3@example.com,Empleado
TI,1043,Jenny,correo1@example.com,Empleado
TI,1656,Alejandro,correo2@example.com,Gerente
CE,1850,Juan,correo4@example.com,Empleado
pasaporte,1818,Carlos,correo2@example.com,Administrador
TI,269,Jenny,correo2@example.com,Administrador
CE,87,Carlos,correo5@example.com,Recepcionista
CE,1937,Juan,correo4@example.com,Recepcionista
TI,2658,Jenny,correo4@example.com,Empleado
CC,2775,Alejandro,correo4@example.com,Empleado
TI,2348,Juan,correo1@example.com,Administrador
TI,1238,Juanita,correo5@example.com,Administrador
CC,500,Juliana,correo1@example.com,Gerente
CIF,2592,Juanita,correo3@example.com,Administrador
CIF,2763,Juanita,correo1@example.com,Gerente
TI,1450,Juan,correo4@example.com,Gerente
CIF,2757,Juan,correo4@example.com,Recepcionista
pasaporte,1511,Carlos,correo3@example.com,Recepcionista
CIF,2246,Ernesto,correo3@example.com,Administrador
CC,818,Juan,correo1@example.com,Gerente
CC,1832,Juanita,correo3@example.com,Gerente
pasaporte,251,Juliana,correo1@example.com,Administrador
CC,1985,Carlos,correo2@example.com,Recepcionista
pasaporte,1025,Santiago,correo5@example.com,Gerente
pasaporte,2056,Juan,correo3@example.com,Administrador
CC,1014,Alejandro,correo3@example.com,Recepcionista
CE,2586,Carlos,correo1@example.com,Recepcionista
CIF,2020,Santiago,correo2@example.com,Recepcionista
CE,2133,Juliana,correo4@example.com,Empleado
TI,1772,Juliana,correo5@example.com,Gerente
CC,43,Samuel,correo2@example.com,Administrador
pasaporte,2880,Alejandro,correo5@example.com,Empleado
CIF,731,Santiago,correo5@example.com,Gerente
pasaporte,1902,Juanita,correo5@example.com,Gerente
CIF,1315,Jenny,correo5@example.com,Empleado
pasaporte,422,Carlos,correo5@example.com,Recepcionista
CE,189,Ernesto,correo5@example.com,Recepcionista
CE,2022,Ernesto,correo4@example.com,Gerente
pasaporte,2607,Santiago,correo1@example.com,Recepcionista
CE,331,Juanita,correo3@example.com,Recepcionista
TI,1074,Samuel,correo2@example.com,Recepcionista
TI,98,Alejandro,correo4@example.com,Gerente
CC,245,Alejandro,correo1@example.com,Empleado
CC,699,Juan,correo4@example.com,Administrador
CIF,1682,Carlos,correo3@example.com,Recepcionista
CE,2446,Carlos,correo5@example.com,Empleado
CE,2705,Carlos,correo5@example.com,Gerente
pasaporte,2970,Carlos,correo5@example.com,Recepcionista
CC,2660,Alejandro,correo2@example.com,Gerente
CC,1802,Ernesto,correo1@example.com,Gerente
pasaporte,2263,Samuel,correo4@example.com,Gerente
pasaporte,1341,Ernesto,correo1@example.com,Empleado
CE,53,Alejandro,correo4@example.com,Administrador
CC,1256,Alejandro,correo4@example.com,Gerente
CC,1785,Ernesto,correo4@example.com,Empleado
CIF,723,Santiago,correo5@example.com,Recepcionista
CIF,2841,Juanita,correo2@example.com,Administrador
TI,2826,Juan,correo5@example.com,Recepcionista
CE,2336,Juliana,correo2@example.com,Gerente
TI,70,Juliana,correo2@example.com,Administrador
CIF,1432,Juliana,correo4@example.com,Administrador
pasaporte,867,Carlos,correo3@example.com,Empleado
CC,1283,Ernesto,correo1@example.com,Recepcionista
CE,812,Samuel,correo2@example.com,Recepcionista
CC,2190,Juanita,correo5@example.com,Gerente
CE,1490,Samuel,correo3@example.com,Recepcionista
pasaporte,2330,Juliana,correo4@example.com,Empleado
CIF,481,Ernesto,correo2@example.com,Empleado
TI,1240,Alejandro,correo5@example.com,Recepcionista
TI,77,Juanita,correo2@example.com,Recepcionista
pasaporte,2365,Juliana,correo3@example.com,Recepcionista
CIF,1973,Jenny,correo1@example.com,Empleado
CC,1900,Juanita,correo2@example.com,Administrador
CE,2161,Juanita,correo5@example.com,Recepcionista
CC,1678,Santiago,correo5@example.com,Recepcionista
CIF,2737,Ernesto,correo4@example.com,Empleado
CIF,1203,Santiago,correo2@example.com,Recepcionista
TI,383,Carlos,correo5@example.com,Empleado
CE,2695,Ernesto,correo2@example.com,Empleado
TI,1976,Juliana,correo5@example.com,Recepcionista
CIF,376,Ernesto,correo3@example.com,Gerente
CIF,2512,Samuel,correo2@example.com,Recepcionista
CC,411,Carlos,correo5@example.com,Administrador
pasaporte,530,Alejandro,correo1@example.com,Recepcionista
CC,2354,Juanita,correo5@example.com,Gerente
CC,611,Carlos,correo5@example.com,Recepcionista
CIF,1974,Alejandro,correo5@example.com,Empleado
CE,250,Ernesto,correo5@example.com,Empleado
TI,1273,Juanita,correo2@example.com,Gerente
CC,1897,Ernesto,correo4@example.com,Administrador
CIF,89,Jenny,correo3@example.com,Recepcionista
CC,2255,Ernesto,correo3@example.com,Empleado
CC,681,Juan,correo2@example.com,Administrador
CIF,2417,Samuel,correo3@example.com,Empleado
pasaporte,1527,Juliana,correo5@example.com,Recepcionista
CIF,1074,Carlos,correo3@example.com,Recepcionista
pasaporte,1808,Samuel,correo5@example.com,Empleado
CC,2872,Juanita,correo2@example.com,Gerente
CIF,875,Alejandro,correo1@example.com,Empleado
CIF,1372,Juan,correo2@example.com,Recepcionista
CE,1147,Alejandro,correo1@example.com,Recepcionista
TI,1687,Carlos,correo2@example.com,Recepcionista
CC,390,Samuel,correo5@example.com,Empleado
CE,2346,Juanita,correo2@example.com,Administrador
CE,1308,Carlos,correo5@example.com,Recepcionista
CC,2304,Samuel,correo4@example.com,Empleado
CE,690,Jenny,correo2@example.com,Administrador
CIF,2865,Alejandro,correo2@example.com,Empleado
pasaporte,2689,Jenny,correo4@example.com,Recepcionista
TI,2275,Samuel,correo2@example.com,Administrador
TI,1323,Carlos,correo4@example.com,Empleado
CIF,1730,Juanita,correo1@example.com,Administrador
pasaporte,1399,Juanita,correo2@example.com,Gerente
pasaporte,1771,Juan,correo2@example.com,Recepcionista
CIF,1670,Carlos,correo4@example.com,Gerente
CE,1235,Jenny,correo2@example.com,Administrador
CIF,1915,Santiago,correo2@example.com,Administrador
TI,2838,Santiago,correo4@example.com,Gerente
CE,1071,Santiago,correo4@example.com,Empleado
CE,470,Juan,correo1@example.com,Empleado
pasaporte,196,Ernesto,correo4@example.com,Gerente
CC,1203,Juan,correo1@example.com,Administrador
TI,1452,Juan,correo3@example.com,Gerente
CIF,1326,Samuel,correo3@example.com,Gerente
CC,1617,Santiago,correo1@example.com,Empleado
pasaporte,2809,Alejandro,correo4@example.com,Recepcionista
pasaporte,725,Alejandro,correo3@example.com,Administrador
CC,1177,Jenny,correo2@example.com,Recepcionista
CC,94,Juan,correo5@example.com,Administrador
CE,1648,Santiago,correo4@example.com,Gerente
TI,1052,Jenny,correo4@example.com,Gerente
CC,2866,Carlos,correo3@example.com,Recepcionista
pasaporte,627,Carlos,correo4@example.com,Recepcionista
CC,1923,Jenny,correo2@example.com,Administrador
TI,1537,Samuel,correo1@example.com,Gerente
CIF,2157,Juanita,correo1@example.com,Recepcionista
pasaporte,2075,Samuel,correo2@example.com,Gerente
CE,2621,Juan,correo3@example.com,Empleado
CC,914,Carlos,correo3@example.com,Recepcionista
CC,1384,Juan,correo5@example.com,Empleado
TI,820,Juliana,correo1@example.com,Empleado
CE,281,Ernesto,correo4@example.com,Recepcionista
CE,624,Juliana,correo3@example.com,Administrador
CIF,235,Carlos,correo4@example.com,Empleado
CE,4,Carlos,correo1@example.com,Empleado
CC,2226,Samuel,correo1@example.com,Gerente
CIF,1681,Juliana,correo5@example.com,Recepcionista
CIF,1692,Samuel,correo3@example.com,Administrador
TI,899,Carlos,correo3@example.com,Administrador
CC,565,Carlos,correo4@example.com,Recepcionista
TI,2617,Juanita,correo4@example.com,Recepcionista
pasaporte,2345,Alejandro,correo1@example.com,Administrador
CE,257,Carlos,correo5@example.com,Administrador
pasaporte,1720,Juan,correo1@example.com,Administrador
CE,1221,Carlos,correo4@example.com,Gerente
CIF,2340,Ernesto,correo4@example.com,Administrador
CC,1184,Alejandro,correo3@example.com,Gerente
pasaporte,2209,Carlos,correo5@example.com,Empleado
CC,400,Juanita,correo4@example.com,Recepcionista
CE,270,Samuel,correo3@example.com,Recepcionista
CIF,1046,Santiago,correo3@example.com,Recepcionista
CIF,1236,Juliana,correo1@example.com,Gerente
TI,2986,Carlos,correo1@example.com,Gerente
CC,2792,Juanita,correo2@example.com,Gerente
CIF,453,Santiago,correo5@example.com,Gerente
CE,2723,Samuel,correo4@example.com,Empleado
CE,1899,Carlos,correo2@example.com,Administrador
CIF,1424,Ernesto,correo5@example.com,Gerente
pasaporte,2622,Samuel,correo3@example.com,Administrador
CIF,1392,Ernesto,correo1@example.com,Recepcionista
CC,731,Ernesto,correo3@example.com,Administrador
CE,1250,Santiago,correo3@example.com,Empleado
TI,2613,Juan,correo2@example.com,Gerente
pasaporte,2563,Santiago,correo4@example.com,Gerente
CC,1817,Carlos,correo4@example.com,Empleado
TI,2710,Carlos,correo5@example.com,Gerente
pasaporte,345,Carlos,correo4@example.com,Gerente
CC,1487,Jenny,correo4@example.com,Empleado
pasaporte,1482,Alejandro,correo5@example.com,Gerente
pasaporte,2833,Carlos,correo3@example.com,Recepcionista
pasaporte,1196,Carlos,correo1@example.com,Administrador
CE,1842,Jenny,correo2@example.com,Empleado
CC,2217,Juan,correo5@example.com,Recepcionista
CC,1211,Juan,correo2@example.com,Recepcionista
pasaporte,1008,Jenny,correo4@example.com,Gerente
pasaporte,656,Juanita,correo5@example.com,Empleado
CE,1796,Ernesto,correo4@example.com,Gerente
pasaporte,2180,Jenny,correo5@example.com,Gerente
pasaporte,974,Juan,correo2@example.com,Empleado
pasaporte,1655,Santiago,correo5@example.com,Recepcionista
pasaporte,2400,Alejandro,correo5@example.com,Recepcionista
pasaporte,955,Ernesto,correo5@example.com,Empleado
